"Class","FriendlyName","InstanceId","Problem","ConfigManagerErrorCode","ProblemDescription","Caption","Description","InstallDate","Name","Status","Availability","ConfigManagerUserConfig","CreationClassName","DeviceID","ErrorCleared","ErrorDescription","LastErrorCode","PNPDeviceID","PowerManagementCapabilities","PowerManagementSupported","StatusInfo","SystemCreationClassName","SystemName","ClassGuid","CompatibleID","HardwareID","Manufacturer","PNPClass","Present","Service","PSComputerName"
"USB","USB Mass Storage Device","USB\VID_058F&PID_6387\A8201604231050","CM_PROB_NONE","CM_PROB_NONE",,"USB Mass Storage Device","USB Mass Storage Device",,"USB Mass Storage Device","OK",,"False","Win32_PnPEntity","USB\VID_058F&PID_6387\A8201604231050",,,,"USB\VID_058F&PID_6387\A8201604231050",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","Compatible USB storage device","USB","True","USBSTOR",
"HIDClass","HID-compliant vendor-defined device","HID\VID_046D&PID_C53F&MI_01&COL04\8&228F444F&0&0003","CM_PROB_NONE","CM_PROB_NONE",,"HID-compliant vendor-defined device","HID-compliant vendor-defined device",,"HID-compliant vendor-defined device","OK",,"False","Win32_PnPEntity","HID\VID_046D&PID_C53F&MI_01&COL04\8&228F444F&0&0003",,,,"HID\VID_046D&PID_C53F&MI_01&COL04\8&228F444F&0&0003",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}",,"System.String[]","(Standard system devices)","HIDClass","True",,
"DiskDrive","Seagate Expansion HDD SCSI Disk Device","SCSI\DISK&VEN_SEAGATE&PROD_EXPANSION_HDD\A&171A3E24&0&000000","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","Seagate Expansion HDD SCSI Disk Device","Disk drive",,"Seagate Expansion HDD SCSI Disk Device","Unknown",,"False","Win32_PnPEntity","SCSI\DISK&VEN_SEAGATE&PROD_EXPANSION_HDD\A&171A3E24&0&000000",,,,"SCSI\DISK&VEN_SEAGATE&PROD_EXPANSION_HDD\A&171A3E24&0&000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","False","disk",
"System","Intel(R) Management Engine Interface #1","PCI\VEN_8086&DEV_7A68&SUBSYS_88821043&REV_11\3&11583659&0&B0","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) Management Engine Interface #1","Intel(R) Management Engine Interface #1",,"Intel(R) Management Engine Interface #1","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A68&SUBSYS_88821043&REV_11\3&11583659&0&B0",,,,"PCI\VEN_8086&DEV_7A68&SUBSYS_88821043&REV_11\3&11583659&0&B0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Intel","System","True","MEIx64",
"SoftwareDevice","NPI074004 (HP Color LaserJet MFP M281fdw)","SWD\DAFWSDPROVIDER\URN:UUID:564E424E-4D34-4630-4D35-9C7BEF074004/HTTP://WWW.HP.COM/SCHEMAS/IMAGING/CON/LEDM/DISCOVERYTREE/2007/07/01","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","NPI074004 (HP Color LaserJet MFP M281fdw)","Generic software device",,"NPI074004 (HP Color LaserJet MFP M281fdw)","Unknown",,"False","Win32_PnPEntity","SWD\DAFWSDPROVIDER\URN:UUID:564E424E-4D34-4630-4D35-9C7BEF074004/HTTP://WWW.HP.COM/SCHEMAS/IMAGING/CON/LEDM/DISCOVERYTREE/2007/07/01",,,,"SWD\DAFWSDPROVIDER\URN:UUID:564E424E-4D34-4630-4D35-9C7BEF074004/HTTP://WWW.HP.COM/SCHEMAS/IMAGING/CON/LEDM/DISCOVERYTREE/2007/07/01",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]",,"Microsoft","SoftwareDevice","False",,
"Volume","Volume","STORAGE\VOLUME\{6455A394-D260-11EE-8413-806E6F6E6963}#0000000001000000","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{6455A394-D260-11EE-8413-806E6F6E6963}#0000000001000000",,,,"STORAGE\VOLUME\{6455A394-D260-11EE-8413-806E6F6E6963}#0000000001000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"System","Intel(R) LPC Controller/eSPI Controller - 7A04","PCI\VEN_8086&DEV_7A04&SUBSYS_88821043&REV_11\3&11583659&0&F8","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) LPC Controller/eSPI Controller - 7A04","Intel(R) LPC Controller/eSPI Controller - 7A04",,"Intel(R) LPC Controller/eSPI Controller - 7A04","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A04&SUBSYS_88821043&REV_11\3&11583659&0&F8",,,,"PCI\VEN_8086&DEV_7A04&SUBSYS_88821043&REV_11\3&11583659&0&F8",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","INTEL","System","True","msisadrv",
"System","Intel(R) Power Engine Plug-in","ACPI\INT33A1\1","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) Power Engine Plug-in","Intel(R) Power Engine Plug-in",,"Intel(R) Power Engine Plug-in","OK",,"False","Win32_PnPEntity","ACPI\INT33A1\1",,,,"ACPI\INT33A1\1",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Intel Corporation","System","True","intelpep",
"MEDIA","High Definition Audio Device","HDAUDIO\FUNC_01&VEN_10EC&DEV_0897&SUBSYS_104387FB&REV_1004\4&3118EB73&0&0001","CM_PROB_NONE","CM_PROB_NONE",,"High Definition Audio Device","High Definition Audio Device",,"High Definition Audio Device","OK",,"False","Win32_PnPEntity","HDAUDIO\FUNC_01&VEN_10EC&DEV_0897&SUBSYS_104387FB&REV_1004\4&3118EB73&0&0001",,,,"HDAUDIO\FUNC_01&VEN_10EC&DEV_0897&SUBSYS_104387FB&REV_1004\4&3118EB73&0&0001",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96c-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","MEDIA","True","HdAudAddService",
"MEDIA","Stark","BTHENUM\{0000110B-0000-1000-8000-00805F9B34FB}_VID&000105D6_PID&000A\7&234C9542&0&D7578E63AEAF_C00000000","CM_PROB_NONE","CM_PROB_NONE",,"Stark","Microsoft Bluetooth A2dp Source",,"Stark","OK",,"False","Win32_PnPEntity","BTHENUM\{0000110B-0000-1000-8000-00805F9B34FB}_VID&000105D6_PID&000A\7&234C9542&0&D7578E63AEAF_C00000000",,,,"BTHENUM\{0000110B-0000-1000-8000-00805F9B34FB}_VID&000105D6_PID&000A\7&234C9542&0&D7578E63AEAF_C00000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96c-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","MEDIA","True","BthA2dp",
"WPD","DOWNLOADS","SWD\WPDBUSENUM\{F568379B-FD78-11EE-842D-F0D415358F58}#0000000001000000","CM_PROB_NONE","CM_PROB_NONE",,"DOWNLOADS","Samsung SSD 870 EVO 4TB",,"DOWNLOADS","OK",,"False","Win32_PnPEntity","SWD\WPDBUSENUM\{F568379B-FD78-11EE-842D-F0D415358F58}#0000000001000000",,,,"SWD\WPDBUSENUM\{F568379B-FD78-11EE-842D-F0D415358F58}#0000000001000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{eec5ad98-8080-425f-922a-dabf3de3f69a}","System.String[]",,"Microsoft","WPD","True","WUDFWpdFs",
"System","Microsoft Hyper-V Virtual Disk Server","ROOT\STORVSP\0000","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Hyper-V Virtual Disk Server","Microsoft Hyper-V Virtual Disk Server",,"Microsoft Hyper-V Virtual Disk Server","OK",,"False","Win32_PnPEntity","ROOT\STORVSP\0000",,,,"ROOT\STORVSP\0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","storvsp",
"System","Motherboard resources","ACPI\PNP0C02\IOTRAPS","CM_PROB_NONE","CM_PROB_NONE",,"Motherboard resources","Motherboard resources",,"Motherboard resources","OK",,"False","Win32_PnPEntity","ACPI\PNP0C02\IOTRAPS",,,,"ACPI\PNP0C02\IOTRAPS",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True",,
"DiskDrive","Samsung SSD 850 PRO 1TB","SCSI\DISK&VEN_ATA&PROD_SAMSUNG_SSD_850\4&18445F1F&0&030500","CM_PROB_NONE","CM_PROB_NONE",,"Samsung SSD 850 PRO 1TB","Disk drive",,"Samsung SSD 850 PRO 1TB","OK",,"False","Win32_PnPEntity","SCSI\DISK&VEN_ATA&PROD_SAMSUNG_SSD_850\4&18445F1F&0&030500",,,,"SCSI\DISK&VEN_ATA&PROD_SAMSUNG_SSD_850\4&18445F1F&0&030500",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","True","disk",
"HIDClass","USB Input Device","USB\VID_046D&PID_C53F&MI_02\7&1F3213D&0&0002","CM_PROB_NONE","CM_PROB_NONE",,"USB Input Device","USB Input Device",,"USB Input Device","OK",,"False","Win32_PnPEntity","USB\VID_046D&PID_C53F&MI_02\7&1F3213D&0&0002",,,,"USB\VID_046D&PID_C53F&MI_02\7&1F3213D&0&0002",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","HidUsb",
"SoftwareDevice","Windows Virtual Camera Device","SWD\VCAMDEVAPI\A2B3E141CE1B2C0F68CE27FB96B5C5C6061BBDDFAE21731DE88CA1A82E093FE9","CM_PROB_NONE","CM_PROB_NONE",,"Windows Virtual Camera Device","Generic software device",,"Windows Virtual Camera Device","OK",,"False","Win32_PnPEntity","SWD\VCAMDEVAPI\A2B3E141CE1B2C0F68CE27FB96B5C5C6061BBDDFAE21731DE88CA1A82E093FE9",,,,"SWD\VCAMDEVAPI\A2B3E141CE1B2C0F68CE27FB96B5C5C6061BBDDFAE21731DE88CA1A82E093FE9",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]","System.String[]","Microsoft","SoftwareDevice","True",,
"Image","fi-7160","USB\VID_04C5&PID_132E\6&1CBEC798&0&4","CM_PROB_PHANTOM","CM_PROB_PHANTOM","","fi-7160","fi-7160",,"fi-7160","Unknown",,"False","Win32_PnPEntity","USB\VID_04C5&PID_132E\6&1CBEC798&0&4",,,,"USB\VID_04C5&PID_132E\6&1CBEC798&0&4",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{6bdd1fc6-810f-11d0-bec7-08002be2092f}","System.String[]","System.String[]","FUJITSU","Image","False","usbscan",
"Bluetooth","Solo Pro Avrcp Transport","BTHENUM\{0000110C-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&234C9542&0&F40E01BA29FC_C00000000","CM_PROB_NONE","CM_PROB_NONE",,"Solo Pro Avrcp Transport","Microsoft Bluetooth Avrcp Transport Driver",,"Solo Pro Avrcp Transport","OK",,"False","Win32_PnPEntity","BTHENUM\{0000110C-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&234C9542&0&F40E01BA29FC_C00000000",,,,"BTHENUM\{0000110C-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&234C9542&0&F40E01BA29FC_C00000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}","System.String[]","System.String[]","Microsoft","Bluetooth","True","Microsoft_Bluetooth_AvrcpTransport",
"Volume","Volume","STORAGE\VOLUME\{6455A392-D260-11EE-8413-806E6F6E6963}#0000000006500000","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{6455A392-D260-11EE-8413-806E6F6E6963}#0000000006500000",,,,"STORAGE\VOLUME\{6455A392-D260-11EE-8413-806E6F6E6963}#0000000006500000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"DiskDrive","NVMe Samsung SSD 980 PRO 1TB","SCSI\DISK&VEN_NVME&PROD_SAMSUNG_SSD_980\4&18445F1F&0&020000","CM_PROB_NONE","CM_PROB_NONE",,"NVMe Samsung SSD 980 PRO 1TB","Disk drive",,"NVMe Samsung SSD 980 PRO 1TB","OK",,"False","Win32_PnPEntity","SCSI\DISK&VEN_NVME&PROD_SAMSUNG_SSD_980\4&18445F1F&0&020000",,,,"SCSI\DISK&VEN_NVME&PROD_SAMSUNG_SSD_980\4&18445F1F&0&020000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","True","disk",
"System","Intel(R) PCIe RC 010 G5 - A70D","PCI\VEN_8086&DEV_A70D&SUBSYS_88821043&REV_01\3&11583659&0&08","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) PCIe RC 010 G5 - A70D","Intel(R) PCIe RC 010 G5 - A70D",,"Intel(R) PCIe RC 010 G5 - A70D","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_A70D&SUBSYS_88821043&REV_01\3&11583659&0&08",,,,"PCI\VEN_8086&DEV_A70D&SUBSYS_88821043&REV_01\3&11583659&0&08",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","INTEL","System","True","pci",
"SoftwareDevice","Microsoft GS Wavetable Synth","SWD\MMDEVAPI\MICROSOFTGSWAVETABLESYNTH","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft GS Wavetable Synth","Generic software device",,"Microsoft GS Wavetable Synth","OK",,"False","Win32_PnPEntity","SWD\MMDEVAPI\MICROSOFTGSWAVETABLESYNTH",,,,"SWD\MMDEVAPI\MICROSOFTGSWAVETABLESYNTH",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{62f9c741-b25a-46ce-b54c-9bccce08b6f2}","System.String[]",,"Microsoft","SoftwareDevice","True",,
"HIDClass","USB Input Device","USB\VID_046D&PID_C53F&MI_01\7&1F3213D&0&0001","CM_PROB_NONE","CM_PROB_NONE",,"USB Input Device","USB Input Device",,"USB Input Device","OK",,"False","Win32_PnPEntity","USB\VID_046D&PID_C53F&MI_01\7&1F3213D&0&0001",,,,"USB\VID_046D&PID_C53F&MI_01\7&1F3213D&0&0001",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","HidUsb",
"Tableau","FireWire/1394 Interface Driver","ROOT\TABLEAU\0000","CM_PROB_NONE","CM_PROB_NONE",,"FireWire/1394 Interface Driver","FireWire/1394 Interface Driver",,"FireWire/1394 Interface Driver","OK",,"False","Win32_PnPEntity","ROOT\TABLEAU\0000",,,,"ROOT\TABLEAU\0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{5c6c7ea1-8ff7-48d5-ade0-1272c8203c70}",,"System.String[]","Tableau","Tableau","True","tab1394",
"Monitor","Generic Monitor (ASUS VE278)","DISPLAY\ACI27F6\5&29AB7406&0&UID4352","CM_PROB_NONE","CM_PROB_NONE",,"Generic Monitor (ASUS VE278)","Generic PnP Monitor",,"Generic Monitor (ASUS VE278)","OK",,"False","Win32_PnPEntity","DISPLAY\ACI27F6\5&29AB7406&0&UID4352",,,,"DISPLAY\ACI27F6\5&29AB7406&0&UID4352",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96e-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard monitor types)","Monitor","True","monitor",
"Monitor","Generic Monitor (ASUS VE278)","DISPLAY\ACI27F6\5&29AB7406&0&UID4354","CM_PROB_NONE","CM_PROB_NONE",,"Generic Monitor (ASUS VE278)","Generic PnP Monitor",,"Generic Monitor (ASUS VE278)","OK",,"False","Win32_PnPEntity","DISPLAY\ACI27F6\5&29AB7406&0&UID4354",,,,"DISPLAY\ACI27F6\5&29AB7406&0&UID4354",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96e-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard monitor types)","Monitor","True","monitor",
"Keyboard","HID Keyboard Device","HID\VID_046D&PID_C232\2&300BB0A1&0&0000","CM_PROB_NONE","CM_PROB_NONE",,"HID Keyboard Device","HID Keyboard Device",,"HID Keyboard Device","OK",,"False","Win32_PnPEntity","HID\VID_046D&PID_C232\2&300BB0A1&0&0000",,,,"HID\VID_046D&PID_C232\2&300BB0A1&0&0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96b-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard keyboards)","Keyboard","True","kbdhid",
"System","Remote Desktop USB Hub","TS_USB_HUB_ENUMERATOR\UMB\2&30D3618&0&TS_USB_HUB","CM_PROB_NONE","CM_PROB_NONE",,"Remote Desktop USB Hub","Remote Desktop USB Hub",,"Remote Desktop USB Hub","OK",,"False","Win32_PnPEntity","TS_USB_HUB_ENUMERATOR\UMB\2&30D3618&0&TS_USB_HUB",,,,"TS_USB_HUB_ENUMERATOR\UMB\2&30D3618&0&TS_USB_HUB",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","(Standard system devices)","System","True","tsusbhub",
"USB","ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\6&3B41CE2D&0&001000E8","CM_PROB_NONE","CM_PROB_NONE",,"ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","USB xHCI Compliant Host Controller",,"ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","OK",,"False","Win32_PnPEntity","PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\6&3B41CE2D&0&001000E8",,,,"PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\6&3B41CE2D&0&001000E8",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","Generic USB xHCI Host Controller","USB","True","USBXHCI",
"USB","USB Mass Storage Device","USB\VID_0951&PID_1666\7085C222555017213963001B","CM_PROB_NONE","CM_PROB_NONE",,"USB Mass Storage Device","USB Mass Storage Device",,"USB Mass Storage Device","OK",,"False","Win32_PnPEntity","USB\VID_0951&PID_1666\7085C222555017213963001B",,,,"USB\VID_0951&PID_1666\7085C222555017213963001B",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}","System.String[]","System.String[]","Compatible USB storage device","USB","True","USBSTOR",
"Volume","Volume","STORAGE\VOLUME\{E89EE80E-D4D5-11EE-8421-F0D415358F58}#0000000001000000","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{E89EE80E-D4D5-11EE-8421-F0D415358F58}#0000000001000000",,,,"STORAGE\VOLUME\{E89EE80E-D4D5-11EE-8421-F0D415358F58}#0000000001000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"HIDClass","USB Input Device","USB\VID_046D&PID_C53F&MI_00\7&1F3213D&0&0000","CM_PROB_NONE","CM_PROB_NONE",,"USB Input Device","USB Input Device",,"USB Input Device","OK",,"False","Win32_PnPEntity","USB\VID_046D&PID_C53F&MI_00\7&1F3213D&0&0000",,,,"USB\VID_046D&PID_C53F&MI_00\7&1F3213D&0&0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","System.String[]","System.String[]","(Standard system devices)","HIDClass","True","HidUsb",
"Ports","Standard Serial over Bluetooth link (COM3)","BTHENUM\{00001101-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&CAFD04C&0&F40E01BA29FC_C00000000","CM_PROB_NONE","CM_PROB_NONE",,"Standard Serial over Bluetooth link (COM3)","Standard Serial over Bluetooth link",,"Standard Serial over Bluetooth link (COM3)","OK",,"False","Win32_PnPEntity","BTHENUM\{00001101-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&CAFD04C&0&F40E01BA29FC_C00000000",,,,"BTHENUM\{00001101-0000-1000-8000-00805F9B34FB}_VID&0001004C_PID&200C\7&CAFD04C&0&F40E01BA29FC_C00000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e978-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Microsoft","Ports","True","BTHMODEM",
"DiskDrive","ST12000D M001-2JD101 SCSI Disk Device","SCSI\DISK&VEN_ST12000D&PROD_M001-2JD101\A&E65F9FE&0&000000","CM_PROB_NONE","CM_PROB_NONE",,"ST12000D M001-2JD101 SCSI Disk Device","Disk drive",,"ST12000D M001-2JD101 SCSI Disk Device","OK",,"False","Win32_PnPEntity","SCSI\DISK&VEN_ST12000D&PROD_M001-2JD101\A&E65F9FE&0&000000",,,,"SCSI\DISK&VEN_ST12000D&PROD_M001-2JD101\A&E65F9FE&0&000000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e967-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","(Standard disk drives)","DiskDrive","True","disk",
"Volume","Volume","STORAGE\VOLUME\{F568379B-FD78-11EE-842D-F0D415358F58}#0000000000004400","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{F568379B-FD78-11EE-842D-F0D415358F58}#0000000000004400",,,,"STORAGE\VOLUME\{F568379B-FD78-11EE-842D-F0D415358F58}#0000000000004400",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
"Mouse","HID-compliant mouse","HID\VID_046D&PID_C33E&MI_01&COL01\8&319C633C&0&0000","CM_PROB_NONE","CM_PROB_NONE",,"HID-compliant mouse","HID-compliant mouse",,"HID-compliant mouse","OK",,"False","Win32_PnPEntity","HID\VID_046D&PID_C33E&MI_01&COL01\8&319C633C&0&0000",,,,"HID\VID_046D&PID_C33E&MI_01&COL01\8&319C633C&0&0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e96f-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","Mouse","True","mouhid",
"Bluetooth","Microsoft Bluetooth LE Enumerator","BTH\MS_BTHLE\6&222BD53B&1&3","CM_PROB_NONE","CM_PROB_NONE",,"Microsoft Bluetooth LE Enumerator","Microsoft Bluetooth LE Enumerator",,"Microsoft Bluetooth LE Enumerator","OK",,"False","Win32_PnPEntity","BTH\MS_BTHLE\6&222BD53B&1&3",,,,"BTH\MS_BTHLE\6&222BD53B&1&3",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{e0cbf06c-cd8b-4647-bb8a-263b43f0f974}",,"System.String[]","Microsoft","Bluetooth","True","BthLEEnum",
"USB","UTN Root Hub","SEHUTN\ROOT_HUB\1&2B53A856&0","CM_PROB_NONE","CM_PROB_NONE",,"UTN Root Hub","UTN Root Hub",,"UTN Root Hub","OK",,"False","Win32_PnPEntity","SEHUTN\ROOT_HUB\1&2B53A856&0",,,,"SEHUTN\ROOT_HUB\1&2B53A856&0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}",,"System.String[]","SEH Computertechnik GmbH","USB","True","sehutn",
"USB","UTN Host Controller","ROOT\USB\0000","CM_PROB_NONE","CM_PROB_NONE",,"UTN Host Controller","UTN Host Controller",,"UTN Host Controller","OK",,"False","Win32_PnPEntity","ROOT\USB\0000",,,,"ROOT\USB\0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}",,"System.String[]","SEH Computertechnik GmbH","USB","True","sehutn",
"USB","Synology Virtual USB Hub","ROOT\USB\0001","CM_PROB_NONE","CM_PROB_NONE",,"Synology Virtual USB Hub","Synology Virtual USB Hub",,"Synology Virtual USB Hub","OK",,"False","Win32_PnPEntity","ROOT\USB\0001",,,,"ROOT\USB\0001",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{36fc9e60-c465-11cf-8056-444553540000}",,"System.String[]","Synology Inc","USB","True","busenum",
"System","Intel(R) Serial IO I2C Host Controller - 7A4C","PCI\VEN_8086&DEV_7A4C&SUBSYS_88821043&REV_11\3&11583659&0&A8","CM_PROB_NONE","CM_PROB_NONE",,"Intel(R) Serial IO I2C Host Controller - 7A4C","Intel(R) Serial IO I2C Host Controller - 7A4C",,"Intel(R) Serial IO I2C Host Controller - 7A4C","OK",,"False","Win32_PnPEntity","PCI\VEN_8086&DEV_7A4C&SUBSYS_88821043&REV_11\3&11583659&0&A8",,,,"PCI\VEN_8086&DEV_7A4C&SUBSYS_88821043&REV_11\3&11583659&0&A8",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}","System.String[]","System.String[]","Intel Corporation","System","True","iaLPSS2_I2C_ADL",
"System","NDIS Virtual Network Adapter Enumerator","ROOT\NDISVIRTUALBUS\0000","CM_PROB_NONE","CM_PROB_NONE",,"NDIS Virtual Network Adapter Enumerator","NDIS Virtual Network Adapter Enumerator",,"NDIS Virtual Network Adapter Enumerator","OK",,"False","Win32_PnPEntity","ROOT\NDISVIRTUALBUS\0000",,,,"ROOT\NDISVIRTUALBUS\0000",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{4d36e97d-e325-11ce-bfc1-08002be10318}",,"System.String[]","Microsoft","System","True","NdisVirtualBus",
"Firmware","System Firmware","UEFI\RES_{440D3504-F41C-5D89-9A4A-37A644E042FC}\0","CM_PROB_NONE","CM_PROB_NONE",,"System Firmware","System Firmware",,"System Firmware","OK",,"False","Win32_PnPEntity","UEFI\RES_{440D3504-F41C-5D89-9A4A-37A644E042FC}\0",,,,"UEFI\RES_{440D3504-F41C-5D89-9A4A-37A644E042FC}\0",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{f2e7dd72-6468-4e36-b6f1-6488f42c1b52}","System.String[]","System.String[]","Microsoft","Firmware","True",,
"Volume","Volume","STORAGE\VOLUME\{6455A393-D260-11EE-8413-806E6F6E6963}#0000000000004400","CM_PROB_NONE","CM_PROB_NONE",,"Volume","Volume",,"Volume","OK",,"False","Win32_PnPEntity","STORAGE\VOLUME\{6455A393-D260-11EE-8413-806E6F6E6963}#0000000000004400",,,,"STORAGE\VOLUME\{6455A393-D260-11EE-8413-806E6F6E6963}#0000000000004400",,,,"Win32_ComputerSystem","MAS-4N6-BOX","{71a27cdd-812a-11d0-bec7-08002be2092f}",,"System.String[]","Microsoft","Volume","True","volume",
